Grade,Subject,Chapter No.,Chapter,Part No.,Content_Title,Duration,youtube_link
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),1,The Summer of the Beautiful,8,Conscience Of The Boys,546,www.youtube.com/embed/4ZOf_PO3Pns
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),1,The Summer of the Beautiful,9,Comprehension,1126,www.youtube.com/embed/U5tln8A2Tyo
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),2,The Address,1,Reluctance Of Mrs. Dorling,660,www.youtube.com/embed/DgQS6Yj2aOo
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),2,The Address,2,Memories Of Mother,605,www.youtube.com/embed/yeoU4nkicc8
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),2,The Address,3,First Meet With Mrs. Dorling,856,www.youtube.com/embed/c4Ll8HKgay4
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),2,The Address,4,Living Room Of Mrs. Dorling,439,www.youtube.com/embed/KG5ly6zcBlk
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),2,The Address,5,Familiar Things At Mrs. Dorling's House,394,www.youtube.com/embed/dyezAhLoMF4
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),2,The Address,6,Resolution Regarding The Address,469,www.youtube.com/embed/bZspO1g85Sw
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),2,The Address,7,Comprehension,1041,www.youtube.com/embed/7SZOnC8iVx0
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),3,Ranga’s Marriage,1,Location Of Village,694,www.youtube.com/embed/SZG22MBgyes
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),3,Ranga’s Marriage,2,English Language In The Village,569,www.youtube.com/embed/IvFZvOxaNlU
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),3,Ranga’s Marriage,3,The Accountant's Son,455,www.youtube.com/embed/jjb-GOs21K8
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),3,Ranga’s Marriage,4,Ranga's Character,289,www.youtube.com/embed/wFidTkOX1Js
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),3,Ranga’s Marriage,5,Decision Of Ranga,368,www.youtube.com/embed/54XOxAi4S5M
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),3,Ranga’s Marriage,6,Rama Rao's Neice,290,www.youtube.com/embed/4h9ikTJ0mTU
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),3,Ranga’s Marriage,7,Ranga's Disappointment,391,www.youtube.com/embed/YSxfpMjD0Hg
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),3,Ranga’s Marriage,8,Plan Of Shyama,510,www.youtube.com/embed/KyzLrI3knAQ
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),3,Ranga’s Marriage,9,Shastri & His Shastras,387,www.youtube.com/embed/jTxV0Ssu76A
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),3,Ranga’s Marriage,10,Truth About Ratna,300,www.youtube.com/embed/Tjxlnj7YLBE
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),3,Ranga’s Marriage,11,Ranga's Marriage,222,www.youtube.com/embed/miDVIKxk4yI
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),4,Albert Einstein at School,1,Albert's hate for school,1199,www.youtube.com/embed/FaaULnxxfQE
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),4,Albert Einstein at School,2,Albert's plan,1115,www.youtube.com/embed/hRw4m4J3Efg
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),4,Albert Einstein at School,3,Mr. Weil's kindness,859,www.youtube.com/embed/biXCn2-Jg4I
Class 11,अंग्रेजी - Book 1 (SNAPSHOTS),4,Albert Einstein at School,4,Decision of the head teacher,679,www.youtube.com/embed/ZJBX5tafGYo
Class 11,अंग्रेजी - Book 2 (HORNBILL),1,The Portrait of a Lady,1,Appearance Of The Grandmother,675,www.youtube.com/embed/j3WScEsizWs
Class 11,अंग्रेजी - Book 2 (HORNBILL),1,The Portrait of a Lady,2,Relationship Of The Boy & His Grandmother,476,www.youtube.com/embed/YPd1E1j9pRo
Class 11,अंग्रेजी - Book 2 (HORNBILL),1,The Portrait of a Lady,3,Life In The City,371,www.youtube.com/embed/vom0kaXW2Uc
Class 11,अंग्रेजी - Book 2 (HORNBILL),1,The Portrait of a Lady,4,Solitude of Grandmother,522,www.youtube.com/embed/GguDBf4Cq7o
Class 11,अंग्रेजी - Book 2 (HORNBILL),1,The Portrait of a Lady,5,Death Of Grandmother,540,www.youtube.com/embed/oYngjV2Au_w
Class 11,अंग्रेजी - Book 2 (HORNBILL),2,“We’re Not Afraid to Die... if We Can All Be Together”,1,The dream sailing,579,www.youtube.com/embed/u-njQwc82Mw
Class 11,अंग्रेजी - Book 2 (HORNBILL),2,“We’re Not Afraid to Die... if We Can All Be Together”,2,Waves in the ocean,632,www.youtube.com/embed/rAWeSLdZd3E
Class 11,अंग्रेजी - Book 2 (HORNBILL),2,“We’re Not Afraid to Die... if We Can All Be Together”,3,The disaster,702,www.youtube.com/embed/6nck8Gi7wfM
Class 11,अंग्रेजी - Book 2 (HORNBILL),2,“We’re Not Afraid to Die... if We Can All Be Together”,4,The damaged ship,443,www.youtube.com/embed/9knZOFYaPFQ
Class 11,अंग्रेजी - Book 2 (HORNBILL),2,“We’re Not Afraid to Die... if We Can All Be Together”,5,Mending the ship,575,www.youtube.com/embed/UViuYMJaPfQ
Class 11,अंग्रेजी - Book 2 (HORNBILL),2,“We’re Not Afraid to Die... if We Can All Be Together”,6,A hope for survival,571,www.youtube.com/embed/jzSd8i5yXkk
Class 11,अंग्रेजी - Book 2 (HORNBILL),2,“We’re Not Afraid to Die... if We Can All Be Together”,7,Courage of children,656,www.youtube.com/embed/ljM34nu1ruw
Class 11,अंग्रेजी - Book 2 (HORNBILL),2,“We’re Not Afraid to Die... if We Can All Be Together”,8,The island,490,www.youtube.com/embed/bnfE5MMdGMo
Class 11,अंग्रेजी - Book 2 (HORNBILL),2,“We’re Not Afraid to Die... if We Can All Be Together”,9,Comprehension,1630,www.youtube.com/embed/fnRp1A5HHkI
Class 11,अंग्रेजी(Grammar),1,Time & Tense,1,Simple Present Tense,1480,www.youtube.com/embed/qbtXa5xq7wQ
Class 11,अंग्रेजी(Grammar),1,Time & Tense,2,Present Continuous Tense,639,www.youtube.com/embed/LBbQi0OwHR0
Class 11,अंग्रेजी(Grammar),1,Time & Tense,3,Present Perfect Tense,546,www.youtube.com/embed/G88fnpHvcCw
Class 11,अंग्रेजी(Grammar),1,Time & Tense,4,Present Perfect Continuous Tense,532,www.youtube.com/embed/POzFBgYQH6k
Class 11,अंग्रेजी(Grammar),1,Time & Tense,5,Simple Past Tense,624,www.youtube.com/embed/-FLT2gCZSLE
Class 11,अंग्रेजी(Grammar),1,Time & Tense,6,Past Continuous Tense,544,www.youtube.com/embed/9J1PYWUm1ZM
Class 11,अंग्रेजी(Grammar),1,Time & Tense,7,Past Perfect Tense,535,www.youtube.com/embed/DxNzDwruTNk
Class 11,अंग्रेजी(Grammar),1,Time & Tense,8,Past Perfect Continuous Tense,387,www.youtube.com/embed/ahsuGewvMC8
Class 11,अंग्रेजी(Grammar),1,Time & Tense,9,Simple Future Tense,383,www.youtube.com/embed/ec2fcYD3zzw
Class 11,अंग्रेजी(Grammar),1,Time & Tense,10,Future Continuous Tense,210,www.youtube.com/embed/0yxm-e1Fa_k
Class 11,अंग्रेजी(Grammar),1,Time & Tense,11,Future Perfect Tense,272,www.youtube.com/embed/TeR9uCAEsxk
Class 11,अंग्रेजी(Grammar),1,Time & Tense,12,Future Perfect Continuous Tense,225,www.youtube.com/embed/zyuZdDiV7tU
Class 11,अंग्रेजी(Grammar),2,Models,1,Models,3679,www.youtube.com/embed/7Tgug3fG_9o
Class 11,अंग्रेजी(Grammar),3,Clauses,1,Noun Clause,3930,www.youtube.com/embed/NdzRfgBDWhk
Class 11,अंग्रेजी(Grammar),3,Clauses,2,Adjective/Relative Clause,1231,www.youtube.com/embed/_51QS6cOnWU
Class 11,अंग्रेजी(Grammar),3,Clauses,3,Adverb Clause,3088,www.youtube.com/embed/DLTOeQSku5A
Class 11,अंग्रेजी(Grammar),4,Determiners,1,Articles - 1,2751,www.youtube.com/embed/CVLsPQji-G8
Class 11,अंग्रेजी(Grammar),4,Determiners,2,Omission Of Articles - 2,899,www.youtube.com/embed/ryIb8xC3B1Y
Class 11,अंग्रेजी(Grammar),4,Determiners,3,Demonstratives,325,www.youtube.com/embed/DDqO6cVOPB8
Class 11,अंग्रेजी(Grammar),4,Determiners,4,Possessive Of Determiners,303,www.youtube.com/embed/lSK_C4vrRng
Class 11,अंग्रेजी(Grammar),4,Determiners,5,Numeral Determiners,1560,www.youtube.com/embed/9TdCdTpf3VY
Class 11,अंग्रेजी(Grammar),4,Determiners,6,Distributive Determiners,268,www.youtube.com/embed/Z9cpGouFYxg
Class 11,अंग्रेजी(Grammar),4,Determiners,7,Quantifier Determiners,884,www.youtube.com/embed/MacfwuIrzIc
Class 11,अंग्रेजी(Grammar),4,Determiners,8,"Relative, Interrogative, Exclamatory Determiners",215,www.youtube.com/embed/Y2VH6SrryNw
Class 11,अंग्रेजी(Grammar),4,Determiners,9,Pre Determiners,345,www.youtube.com/embed/s0maexoXaKw
Class 11,अंग्रेजी(Grammar),4,Determiners,10,Post Determiners,212,www.youtube.com/embed/a51YryYnb6Y
Class 11,अर्थशास्त्र,1,स्वतंत्रता की पूर्व संध्या पर भारतीय अर्थव्यवस्था,1,भारत का आर्थिक विकास,1507,www.youtube.com/embed/2mVUe6yo-mM
Class 11,अर्थशास्त्र,1,स्वतंत्रता की पूर्व संध्या पर भारतीय अर्थव्यवस्था,2,आर्थिक विशेषतायें - भारतीय अर्थव्यवस्था,1474,www.youtube.com/embed/en_4XTfccNU
Class 11,अर्थशास्त्र,2,भारतीय अर्थव्यवस्था ( 1950 - 90 ),1,भारत का आर्थिक नियोजन,1694,www.youtube.com/embed/j6baPBy11kM
Class 11,अर्थशास्त्र,2,भारतीय अर्थव्यवस्था ( 1950 - 90 ),2,पंचवर्षीय योजना का लक्ष्य,521,www.youtube.com/embed/tZDi-kbwcro
Class 11,अर्थशास्त्र,2,भारतीय अर्थव्यवस्था ( 1950 - 90 ),3,कृषि उद्योग व्यापार,709,www.youtube.com/embed/QnVS1fD_tXo
Class 11,अर्थशास्त्र,3,"उदारीकरण, निजीकरण और वैश्वीकरण : एक समीक्षा",1,आर्थिक सुधार की आवश्यकता,922,www.youtube.com/embed/VwxpKMPzFnI
Class 11,अर्थशास्त्र,3,"उदारीकरण, निजीकरण और वैश्वीकरण : एक समीक्षा",2,निजीकरण,522,www.youtube.com/embed/MzGJiKYzeSM
Class 11,अर्थशास्त्र,3,"उदारीकरण, निजीकरण और वैश्वीकरण : एक समीक्षा",3,उदारीकरण,1373,www.youtube.com/embed/96xIi68Y-h0
Class 11,अर्थशास्त्र,4,निर्धनता,1,गरीबी की अवधारणा,1490,www.youtube.com/embed/SN4AKMOgKcg
Class 11,अर्थशास्त्र,4,निर्धनता,2,भारतीय में गरीबी के कारण,873,www.youtube.com/embed/MJCXBo6b5bA
Class 11,अर्थशास्त्र,5,भारत में मानव पूँजी का निर्माण,1,मानवीय पूँजी,1480,www.youtube.com/embed/GomQU9J_EsM
Class 11,अर्थशास्त्र,5,भारत में मानव पूँजी का निर्माण,2,जन शक्ति,917,www.youtube.com/embed/GVCo-XPRtVI
